"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_1875","","IS6 family transposase IS1216E;IS6 family transposase IS431R;IS6 family transposase IS431mec","2","109","70","422","2.7777777777777777","79.47269303201506","0.11061598951507208","6.299973477461924e-05","0.27990782160363326","0.0018901726041121285","17","2","15","0.002349853515625","0.002349853515625"
"group_1881","","hypothetical protein","64","356","8","175","88.88888888888889","32.95668549905838","3.932584269662921","6.371886863093937e-05","0.2831029333272636","0.0018901726041121285","23","20","5","0.00048828125","0.010622024536132812"
"group_864","pitA","L-methionine sulfoximine/L-methionine sulfone acetyltransferase","26","326","46","205","36.11111111111111","38.60640301318267","0.355428114163777","6.38140649598963e-05","0.28352589061681926","0.0018901726041121285","10","8","6","0.109375","0.75390625"
"group_1998","ald1","Alanine dehydrogenase 1","38","151","34","380","52.77777777777778","71.56308851224105","2.8126217374366966","6.649875041004064e-05","0.2954539480718106","0.0019566486627272226","7","6","5","0.125","0.453125"
"group_1658","","hypothetical protein","68","398","4","133","94.44444444444444","25.04708097928437","5.680904522613066","6.885539736131545e-05","0.3059245304763245","0.0020126613847126613","4","4","4","0.125","0.125"
"group_2067","","hypothetical protein","0","75","72","456","0.0","85.87570621468926","0.0","7.210937521491103e-05","0.3203819540798497","0.0020939996998682988","1","0","1","1.0","1.0"
"group_653","","hypothetical protein","23","67","49","464","31.944444444444443","87.38229755178908","3.250685348766372","7.458244541824756e-05","0.3313698049932739","0.0021517519804758046","5","5","3","0.0625","1.0"
"group_64","","hypothetical protein","1","91","71","440","1.3888888888888888","82.86252354048965","0.06810091317133571","7.721107907659346e-05","0.34304882433730477","0.0022132182215309987","9","1","8","0.0390625","0.0390625"
"group_1912","","hypothetical protein","19","48","53","483","26.38888888888889","90.96045197740112","3.607311320754717","7.824109314292337e-05","0.34762517683400856","0.0022283665181667216","12","5","9","0.14599609375","0.7744140625"
"group_2087","","hypothetical protein","16","35","56","496","22.22222222222222","93.40866290018832","4.048979591836734","8.542462306867309e-05","0.37954160029411455","0.002364390882325224","4","2","3","0.625","1.0"
"lexA_2~~~lexA_3","lexA_2;lexA_3","LexA repressor","27","88","45","443","37.5","83.42749529190208","3.0204545454545455","8.57501565874773e-05","0.38098794571816164","0.002364390882325224","25","10","20","0.004077315330505371","0.42435622215270996"
"fnbB~~~fnbB_2~~~fnbB_1","fnbB;;fnbB_2;fnbB_1","Fibronectin-binding protein B;hypothetical protein","47","453","25","78","65.27777777777779","14.689265536723164","0.3237086092715232","8.898284037576535e-05","0.39535075978952544","0.002364390882325224","22","16","7","0.052478790283203125","0.13380050659179688"
"group_462","","hypothetical protein","13","222","59","309","18.055555555555554","58.19209039548022","0.30668804397617955","8.927460091870312e-05","0.39664705188179794","0.002364390882325224","28","12","19","0.08715855330228806","0.5715881884098053"
"group_1833","","hypothetical protein","13","221","59","310","18.055555555555554","58.3804143126177","0.3090727816550349","8.973549044364026e-05","0.39869478404109365","0.002364390882325224","28","12","19","0.08715855330228806","0.5715881884098053"
"group_1206","","hypothetical protein","13","221","59","310","18.055555555555554","58.3804143126177","0.3090727816550349","8.973549044364026e-05","0.39869478404109365","0.002364390882325224","28","12","19","0.08715855330228806","0.5715881884098053"
"group_244","","hypothetical protein","13","221","59","310","18.055555555555554","58.3804143126177","0.3090727816550349","8.973549044364026e-05","0.39869478404109365","0.002364390882325224","29","12","19","0.13604594767093658","0.45825831964612007"
"group_2114","","hypothetical protein","13","220","59","311","18.055555555555554","58.568738229755176","0.3114791987673344","9.153167494034176e-05","0.40667523175993847","0.002364390882325224","28","12","19","0.08715855330228806","0.5715881884098053"
"group_1412","","hypothetical protein","13","220","59","311","18.055555555555554","58.568738229755176","0.3114791987673344","9.153167494034176e-05","0.40667523175993847","0.002364390882325224","28","12","19","0.08715855330228806","0.5715881884098053"
"infB_1",";infB_1","hypothetical protein;Translation initiation factor IF-2","13","220","59","311","18.055555555555554","58.568738229755176","0.3114791987673344","9.153167494034176e-05","0.40667523175993847","0.002364390882325224","28","12","19","0.08715855330228806","0.5715881884098053"
"group_1197","","IS30 family transposase ISSau5","13","220","59","311","18.055555555555554","58.568738229755176","0.3114791987673344","9.153167494034176e-05","0.40667523175993847","0.002364390882325224","28","12","19","0.08715855330228806","0.5715881884098053"
"group_1166","","hypothetical protein","13","220","59","311","18.055555555555554","58.568738229755176","0.3114791987673344","9.153167494034176e-05","0.40667523175993847","0.002364390882325224","28","12","19","0.08715855330228806","0.5715881884098053"
