"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_1583","","hypothetical protein","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
"group_1573","","hypothetical protein","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
"group_1541","","hypothetical protein","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
"group_1480","","hypothetical protein","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
"group_1426","","hypothetical protein","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
"group_1115","","hypothetical protein","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
"group_947","","hypothetical protein","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
"group_934","","hypothetical protein","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
"group_882","","hypothetical protein","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
"group_622","","hypothetical protein","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
